x,y,z,groundZ,timestamp,obstacle
4601.16,569.40,2.77,0.08,2026-05-10T08:35:04Z,false
4602.68,569.83,2.77,0.08,2026-05-10T08:35:06Z,false
4604.20,570.27,2.77,0.08,2026-05-10T08:35:08Z,false
4605.72,570.71,2.77,0.08,2026-05-10T08:35:10Z,false
4607.24,571.14,2.76,0.08,2026-05-10T08:35:12Z,false
4608.77,571.58,2.76,0.08,2026-05-10T08:35:14Z,false
4610.31,572.03,2.76,0.07,2026-05-10T08:35:16Z,false
4611.85,572.47,2.76,0.07,2026-05-10T08:35:18Z,false
4613.39,572.92,2.76,0.07,2026-05-10T08:35:20Z,false
4614.94,573.37,2.76,0.07,2026-05-10T08:35:22Z,false
4616.50,573.82,2.75,0.07,2026-05-10T08:35:24Z,false
4618.06,574.28,2.75,0.06,2026-05-10T08:35:26Z,false
4619.63,574.75,2.75,0.06,2026-05-10T08:35:28Z,false
4621.21,575.22,2.75,0.06,2026-05-10T08:35:30Z,false
4622.79,575.69,2.75,0.06,2026-05-10T08:35:32Z,false
4624.38,576.17,2.74,0.06,2026-05-10T08:35:34Z,false
4625.98,576.65,2.74,0.05,2026-05-10T08:35:36Z,false
4627.58,577.14,2.74,0.05,2026-05-10T08:35:38Z,false
4629.19,577.64,2.74,0.05,2026-05-10T08:35:40Z,false
4630.81,578.14,2.74,0.05,2026-05-10T08:35:42Z,false
4632.43,578.65,2.74,0.05,2026-05-10T08:35:44Z,false
4634.06,579.16,2.73,0.04,2026-05-10T08:35:46Z,false
4635.69,579.68,2.73,0.04,2026-05-10T08:35:48Z,false
4637.32,580.20,2.73,0.04,2026-05-10T08:35:50Z,false
4638.95,580.73,2.73,0.04,2026-05-10T08:35:52Z,false
4640.59,581.26,2.73,0.03,2026-05-10T08:35:54Z,false
4642.23,581.79,2.73,0.03,2026-05-10T08:35:56Z,false
4643.87,582.33,2.72,0.03,2026-05-10T08:35:58Z,false
4645.51,582.87,2.72,0.03,2026-05-10T08:36:00Z,false
4647.14,583.42,2.72,0.03,2026-05-10T08:36:02Z,false
4648.78,583.96,2.72,0.02,2026-05-10T08:36:04Z,false
4650.41,584.51,2.72,0.02,2026-05-10T08:36:06Z,false
4652.04,585.05,2.72,0.02,2026-05-10T08:36:08Z,false
4653.67,585.60,2.71,0.02,2026-05-10T08:36:10Z,false
4655.29,586.15,2.71,0.01,2026-05-10T08:36:12Z,false
4656.91,586.69,2.71,0.01,2026-05-10T08:36:14Z,false
4658.53,587.23,2.71,0.01,2026-05-10T08:36:16Z,false
4660.14,587.78,2.71,0.01,2026-05-10T08:36:18Z,false
4661.74,588.31,2.71,0.00,2026-05-10T08:36:20Z,false
4663.34,588.85,2.70,0.00,2026-05-10T08:36:22Z,false
4664.93,589.38,2.70,-0.00,2026-05-10T08:36:24Z,false
4666.52,589.90,2.70,-0.00,2026-05-10T08:36:26Z,false
4668.10,590.43,2.70,-0.01,2026-05-10T08:36:28Z,false
4669.68,590.94,2.70,-0.01,2026-05-10T08:36:30Z,false
4671.25,591.46,2.70,-0.01,2026-05-10T08:36:32Z,false
4672.82,591.96,2.70,-0.01,2026-05-10T08:36:34Z,false
4674.39,592.46,2.69,-0.02,2026-05-10T08:36:36Z,false
4675.95,592.96,2.69,-0.02,2026-05-10T08:36:38Z,false
4677.51,593.45,2.69,-0.02,2026-05-10T08:36:40Z,false
4679.07,593.94,2.69,-0.02,2026-05-10T08:36:42Z,false
4680.62,594.42,2.69,-0.03,2026-05-10T08:36:44Z,false
4682.18,594.90,2.69,-0.03,2026-05-10T08:36:46Z,false
4683.73,595.37,2.68,-0.03,2026-05-10T08:36:48Z,false
4685.29,595.84,2.68,-0.03,2026-05-10T08:36:50Z,false
4686.85,596.30,2.68,-0.04,2026-05-10T08:36:52Z,false
4688.41,596.76,2.68,-0.04,2026-05-10T08:36:54Z,false
4689.97,597.22,2.68,-0.04,2026-05-10T08:36:56Z,false
4691.53,597.67,2.68,-0.05,2026-05-10T08:36:58Z,false
4693.10,598.12,2.68,-0.05,2026-05-10T08:37:00Z,false
4694.67,598.57,2.67,-0.05,2026-05-10T08:37:02Z,false
4696.25,599.02,2.67,-0.05,2026-05-10T08:37:04Z,false
4697.83,599.47,2.67,-0.06,2026-05-10T08:37:06Z,false
4699.41,599.92,2.67,-0.06,2026-05-10T08:37:08Z,false
4701.00,600.37,2.67,-0.06,2026-05-10T08:37:10Z,false
4702.59,600.82,2.67,-0.06,2026-05-10T08:37:12Z,false
4704.19,601.27,2.67,-0.07,2026-05-10T08:37:14Z,false
4705.79,601.72,2.66,-0.07,2026-05-10T08:37:16Z,false
4707.39,602.18,2.66,-0.07,2026-05-10T08:37:18Z,false
4709.00,602.64,2.66,-0.08,2026-05-10T08:37:20Z,false
4710.61,603.10,2.66,-0.08,2026-05-10T08:37:22Z,false
4712.23,603.56,2.66,-0.08,2026-05-10T08:37:24Z,false
4713.84,604.03,2.66,-0.08,2026-05-10T08:37:26Z,false
4715.46,604.50,2.66,-0.09,2026-05-10T08:37:28Z,false
4717.08,604.98,2.66,-0.09,2026-05-10T08:37:30Z,false
4718.70,605.46,2.65,-0.09,2026-05-10T08:37:32Z,false
4720.32,605.95,2.65,-0.09,2026-05-10T08:37:34Z,false
4721.94,606.44,2.65,-0.10,2026-05-10T08:37:36Z,false
4723.56,606.93,2.65,-0.10,2026-05-10T08:37:38Z,false
4725.17,607.43,2.65,-0.10,2026-05-10T08:37:40Z,false
4726.78,607.93,2.65,-0.11,2026-05-10T08:37:42Z,false
4728.39,608.43,2.65,-0.11,2026-05-10T08:37:44Z,false
4730.00,608.94,2.65,-0.11,2026-05-10T08:37:46Z,false
4731.60,609.45,2.64,-0.11,2026-05-10T08:37:48Z,false
4733.19,609.96,2.64,-0.12,2026-05-10T08:37:50Z,false
4734.78,610.47,2.64,-0.12,2026-05-10T08:37:52Z,false
4736.36,610.99,2.64,-0.12,2026-05-10T08:37:54Z,false
4737.94,611.50,2.64,-0.13,2026-05-10T08:37:56Z,false
4739.51,612.02,2.64,-0.13,2026-05-10T08:37:58Z,false
4741.07,612.54,2.64,-0.13,2026-05-10T08:38:00Z,false
4742.62,613.05,2.64,-0.13,2026-05-10T08:38:02Z,false
4744.17,613.56,2.63,-0.14,2026-05-10T08:38:04Z,false
4745.72,614.08,2.63,-0.14,2026-05-10T08:38:06Z,false
4747.26,614.59,2.63,-0.14,2026-05-10T08:38:08Z,false
4748.79,615.10,2.63,-0.15,2026-05-10T08:38:10Z,false
4750.32,615.60,2.63,-0.15,2026-05-10T08:38:12Z,false
4751.84,616.10,2.63,-0.15,2026-05-10T08:38:14Z,false
4753.36,616.60,2.63,-0.15,2026-05-10T08:38:16Z,false
4754.87,617.09,2.63,-0.16,2026-05-10T08:38:18Z,false
4756.38,617.58,2.62,-0.16,2026-05-10T08:38:20Z,false
4757.89,618.06,2.62,-0.16,2026-05-10T08:38:22Z,false
4759.40,618.54,2.62,-0.17,2026-05-10T08:38:24Z,false
4760.91,619.01,2.62,-0.17,2026-05-10T08:38:26Z,false
4762.42,619.48,2.62,-0.17,2026-05-10T08:38:28Z,false
4763.93,619.94,2.62,-0.17,2026-05-10T08:38:30Z,false
4765.44,620.39,2.62,-0.18,2026-05-10T08:38:32Z,false
4766.95,620.85,2.62,-0.18,2026-05-10T08:38:34Z,false
4768.47,621.29,2.61,-0.18,2026-05-10T08:38:36Z,false
4769.99,621.73,2.61,-0.19,2026-05-10T08:38:38Z,false
4771.51,622.17,2.61,-0.19,2026-05-10T08:38:40Z,false
4773.04,622.61,2.61,-0.19,2026-05-10T08:38:42Z,false
4774.58,623.04,2.61,-0.19,2026-05-10T08:38:44Z,false
4776.12,623.46,2.61,-0.20,2026-05-10T08:38:46Z,false
4777.66,623.89,2.61,-0.20,2026-05-10T08:38:48Z,false
4779.22,624.31,2.61,-0.20,2026-05-10T08:38:50Z,false
4780.78,624.73,2.60,-0.20,2026-05-10T08:38:52Z,false
4782.34,625.15,2.60,-0.21,2026-05-10T08:38:54Z,false
4783.91,625.56,2.60,-0.21,2026-05-10T08:38:56Z,false
4785.49,625.98,2.60,-0.21,2026-05-10T08:38:58Z,false
4787.07,626.40,2.60,-0.22,2026-05-10T08:39:00Z,false
4788.66,626.82,2.60,-0.22,2026-05-10T08:39:02Z,false
4790.26,627.24,2.60,-0.22,2026-05-10T08:39:04Z,false
4791.86,627.67,2.60,-0.22,2026-05-10T08:39:06Z,false
4793.46,628.09,2.60,-0.23,2026-05-10T08:39:08Z,false
4795.07,628.52,2.59,-0.23,2026-05-10T08:39:10Z,false
4796.68,628.96,2.59,-0.23,2026-05-10T08:39:12Z,false
4798.29,629.40,2.59,-0.23,2026-05-10T08:39:14Z,false
4799.91,629.84,2.59,-0.24,2026-05-10T08:39:16Z,false
4801.52,630.29,2.59,-0.24,2026-05-10T08:39:18Z,false
4803.14,630.74,2.59,-0.24,2026-05-10T08:39:20Z,false
4804.75,631.20,2.59,-0.24,2026-05-10T08:39:22Z,false
4806.37,631.67,2.59,-0.25,2026-05-10T08:39:24Z,false
4807.98,632.14,2.59,-0.25,2026-05-10T08:39:26Z,false
4809.59,632.61,2.58,-0.25,2026-05-10T08:39:28Z,false
4811.20,633.09,2.58,-0.25,2026-05-10T08:39:30Z,false
4812.81,633.58,2.58,-0.26,2026-05-10T08:39:32Z,false
4814.41,634.07,2.58,-0.26,2026-05-10T08:39:34Z,false
4816.01,634.57,2.58,-0.26,2026-05-10T08:39:36Z,false
4817.60,635.07,2.58,-0.26,2026-05-10T08:39:38Z,false
4819.19,635.58,2.58,-0.27,2026-05-10T08:39:40Z,false
4820.77,636.09,2.58,-0.27,2026-05-10T08:39:42Z,false
4822.35,636.60,2.58,-0.27,2026-05-10T08:39:44Z,false
4823.93,637.12,2.57,-0.27,2026-05-10T08:39:46Z,false
4825.50,637.64,2.57,-0.27,2026-05-10T08:39:48Z,false
4827.07,638.17,2.57,-0.28,2026-05-10T08:39:50Z,false
4828.64,638.69,2.57,-0.28,2026-05-10T08:39:52Z,false
4830.20,639.22,2.57,-0.28,2026-05-10T08:39:54Z,false
4831.76,639.74,2.57,-0.28,2026-05-10T08:39:56Z,false
4833.31,640.27,2.57,-0.29,2026-05-10T08:39:58Z,false
